SECTOR;MES;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC;Unnamed: 12;Unnamed: 13
HOSTELERIA;9;El Camarero Estrella se Fuga;Tu mejor camarero, el que conoce a todos los clientes por su nombre, se va a la competencia (el bar de enfrente). Sabes que se llevarÃ¡ a tu clientela fija. Te pide un aumento del 30% para quedarse, rompiendo tu escala salarial.;Le doy el aumento aunque me descuadre la estructura salarial y genere envidias. Retener talento clave es mÃ¡s barato que perder clientes. Es un chantaje, pero cedo.;innovativeness 2 | self_efficacy 1 | achievement -1 | emotional_stability -1;Le deseo suerte y le dejo ir. Nadie es imprescindible. Yo formarÃ© a otro mejor y crearÃ© un sistema que no dependa de las personas. La marca es el local, no Ã©l.;self_efficacy 2 | ambiguity_tolerance 3 | autonomy 2 | achievement -1;Le recuerdo que firmÃ³ una clÃ¡usula de no competencia (mentira o inaplicable legalmente) para asustarle y que no se vaya enfrente. Juego sucio.;ambiguity_tolerance 1;"Empiezo a hablar mal de Ã©l a los clientes fijos antes de que se vaya (""Ãºltimamente robaba..."") para vacunarles y que no le sigan. Tierra quemada.";ambiguity_tolerance 1 | achievement -1;;
HOSTELERIA;10;El Dilema Vegano;El mundo cambia. Cada vez vienen mÃ¡s grupos donde hay un vegano. Tu especialidad es el chuletÃ³n de buey. Si no tienes opciones veganas, el grupo entero se va a otro sitio. Odias la comida vegana por principios.;Me mantengo fiel a mi identidad. Soy un asador de carne. Los veganos pueden comer ensalada de tomate o irse. No voy a prostituir mi carta por modas.;innovativeness -2 | emotional_stability 2;Pivoto y creo una carta 50% vegana increÃ­ble. Adaptarse o morir. Si el cliente quiere tofu, le darÃ© el mejor tofu de la ciudad, aunque no me guste.;innovativeness 3 | self_efficacy 1 | achievement -1;"Creo una ""Marca Virtual"" vegana en Glovo que sale de la misma cocina (oculto) para captar ese mercado sin manchar mi marca de asador tradicional.";innovativeness 3 | self_efficacy 1 | achievement -1;Pongo una hamburguesa vegana congelada de supermercado en la carta por cumplir, cobrÃ¡ndola cara, y me rÃ­o de ellos en la cocina. Cumplo sin creer.;achievement 3 | emotional_stability -1;;
HOSTELERIA;11;Obras en la Calle;El Ayuntamiento levanta tu calle para obras. Van a estar 6 meses con zanjas. Nadie puede entrar ni aparcar. Tu facturaciÃ³n caerÃ¡ un 70% maÃ±ana. Tienes que decidir ahora quÃ© hacer antes de desangrarte lentamente.;Monto un servicio de Delivery brutal y Catering a domicilio. Si ellos no pueden venir por las zanjas, yo irÃ© a sus casas. Me reinvento radicalmente.;ambiguity_tolerance 3 | innovativeness 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -1;Pido un ERTE, ayudas al gobierno y reduzco jornada al mÃ­nimo. Entro en modo hibernaciÃ³n hasta que acaben las obras. Resistencia pasiva y ahorro.;ambiguity_tolerance 3 | achievement -1 | self_efficacy -2;Organizo una protesta vecinal diaria, llamo a la prensa y monto un circo para presionar al Ayuntamiento y que aceleren o me indemnicen. Ruido.;ambiguity_tolerance 1;Cierro el local definitivamente y aprovecho para mudarme a un barrio mejor. Veo la obra como una seÃ±al del destino para cambiar de aires.;locus_control 3 | ambiguity_tolerance 2 | emotional_stability -1;;
HOSTELERIA;12;El Borracho Agresivo;SÃ¡bado noche. Un cliente muy borracho y fuerte estÃ¡ molestando a una mesa de chicas. La tensiÃ³n se corta. Si no haces nada, pierdes el control del local y la reputaciÃ³n. Si intervienes, puede haber violencia fÃ­sica.;Salgo de la barra y le echo yo mismo a empujones si hace falta. Mi local es mi casa y yo protejo a mis clientes. AcciÃ³n fÃ­sica y autoridad.;self_efficacy 2 | risk_propensity 2 | ambiguity_tolerance -1 | locus_control -1;Llamo a la policÃ­a y espero sin intervenir. No me pagan para ser portero de discoteca ni arriesgar mi integridad fÃ­sica. Protocolo estricto.;ambiguity_tolerance 1;"Le invito a una copa ""la Ãºltima"" para calmarle, le paso el brazo por el hombro y le acompaÃ±o a la puerta con buenas palabras. PsicologÃ­a de calle.";ambiguity_tolerance 1;Les digo a las chicas que se cambien de mesa a una zona mÃ¡s tranquila y dejo al borracho donde estÃ¡ si se calma. Evito el conflicto directo por miedo.;emotional_stability 3 | risk_propensity -1 | autonomy 1;;
HOSTELERIA;13;La TentaciÃ³n de la Franquicia;Tu local funciona increÃ­ble. Un grupo inversor te propone franquiciar tu marca. Te prometen abrir 50 locales en 2 aÃ±os. Te harÃ¡s rico vendiendo la marca, pero perderÃ¡s el control absoluto de la calidad.;Firmo. Quiero ser el McDonald's de mi nicho. Acepto que la calidad bajarÃ¡ un poco, pero la escala y el dinero compensan. Es el sueÃ±o empresarial.;achievement 4 | risk_propensity 3 | autonomy 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Rechazo. Nadie lo harÃ¡ con mi cariÃ±o. Prefiero tener un solo restaurante legendario que 50 mediocres. Soy un artesano, no un industrial de la comida.;autonomy -2 | self_efficacy 2;Abro yo un segundo local propio con mi dinero para probar. Crecimiento orgÃ¡nico controlado. No quiero socios ni inversores que me manden.;autonomy 3 | locus_control 2 | innovativeness -1 | emotional_stability 2;Vendo el modelo de negocio y la marca por un pago Ãºnico y me retiro de la operativa. Que lo estropeen ellos si quieren, yo ya he cobrado.;autonomy 3 | innovativeness 2 | self_efficacy 1 | achievement -1;;
HOSTELERIA;14;Subir el Ticket Medio;Necesitas facturar mÃ¡s. El local estÃ¡ lleno siempre, pero el ticket medio es bajo (la gente pide poco y ocupa mesa mucho tiempo). Tienes que ganar mÃ¡s dinero por silla o cerrarÃ¡s por Ã©xito.;"Subo precios un 20% general. PerderÃ© a los clientes mÃ¡s ""ratas"", pero me quedarÃ© con los que tienen dinero. ElitizaciÃ³n del negocio.";self_efficacy 2 | risk_propensity 2 | achievement 3 | ambiguity_tolerance -1 | locus_control -1;Formo a los camareros en tÃ©cnicas de venta agresiva (Upselling): vender vinos caros, postres y cafÃ©s a todo el mundo. PresiÃ³n comercial constante.;self_efficacy 2 | achievement 3 | ambiguity_tolerance -1;Reduzco las raciones manteniendo el precio (ReduflaciÃ³n). El cliente no se da cuenta al principio y el margen sube. Truco viejo pero eficaz.;achievement 4 | emotional_stability -1;Meto mÃ¡s mesas apretadas y pongo mÃºsica rÃ¡pida para que la gente coma y se vaya antes. RotaciÃ³n mÃ¡xima, incomodidad calculada.;achievement 4 | emotional_stability -1;;
HOSTELERIA;15;Crisis de Personal;No encuentras camareros. Nadie quiere trabajar los fines de semana ni a turno partido. Tienes el equipo bajo mÃ­nimos y el servicio se resiente. La gente se va a mitad del servicio.;Ofrezco turno seguido, dos dÃ­as libres consecutivos y sueldo por encima de convenio. Gano menos dinero yo, pero tengo al mejor equipo de la ciudad.;emotional_stability 3 | achievement -1;Contrato a inmigrantes sin papeles o gente desesperada que acepte cualquier condiciÃ³n. Me aprovecho de la necesidad del mercado laboral.;risk_propensity 3 | self_efficacy 1 | locus_control -1 | emotional_stability -3;"Salgo en la televisiÃ³n quejÃ¡ndome de que ""la gente ya no quiere trabajar"" y ""las paguitas rompen EspaÃ±a"". Victimismo pÃºblico y polÃ­tico.";ambiguity_tolerance 1;Robotizo la sala. Pongo cÃ³digos QR para pedir y pagar, y robots camareros para llevar platos. Elimino el factor humano lo mÃ¡ximo posible.;achievement 4 | emotional_stability -1;;
HOSTELERIA;16;La Cucaracha Chantajista;Un cliente empieza a gritar que hay una cucaracha en su ensalada. TÃº sabes (porque has visto las cÃ¡maras o por intuiciÃ³n) que la ha puesto Ã©l para no pagar la cuenta de 100â‚¬.;Le invito a la comida y le pido perdÃ³n en voz baja para que se calle y no monte un escÃ¡ndalo que asuste a otros clientes. Cedo al chantaje por paz.;ambiguity_tolerance 1;Saco el vÃ­deo de la cÃ¡mara de seguridad, se lo enseÃ±o en el mÃ³vil y le digo que pague o llamo a la policÃ­a por estafa. Tolerancia cero con los listos.;self_efficacy 2 | emotional_stability 3 | ambiguity_tolerance -1;"Le digo en voz alta que es mentira y que es una ""cebolla pochada"". Niego la realidad y le avergÃ¼enzo delante de todos. Contraataque agresivo.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Llamo a la policÃ­a directamente sin mediar palabra. Que se lo explique al agente. Escalo el conflicto al mÃ¡ximo nivel legal para darle una lecciÃ³n.;ambiguity_tolerance 1 | achievement -1;;
HOSTELERIA;17;El Socio Capitalista Pesado;Necesitas dinero para una reforma urgente. Un socio capitalista pone la pasta (100k) pero no tiene ni idea de hostelerÃ­a y quiere opinar sobre la carta y la decoraciÃ³n (que es horrible).;Acepto el dinero y sus opiniones. Quien paga, manda. Si quiere poner cortinas feas, las pongo. Soy pragmÃ¡tico, necesito el cash para sobrevivir.;innovativeness 2 | self_efficacy 1 | achievement -1;No acepto el dinero. Mi visiÃ³n es intocable. Prefiero seguir con el local viejo a tener a un ignorante mandando en mi casa. Busco un banco.;autonomy 3 | emotional_stability 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -1;Le digo que sÃ­ a todo en la reuniÃ³n, cojo el cheque, y luego hago lo que me da la gana en el dÃ­a a dÃ­a. Toreo al socio con astucia.;ambiguity_tolerance 1;Negocio un pacto de socios donde Ã©l lleva las finanzas y yo tengo veto absoluto en producto y operaciones. Roles blindados por contrato.;self_efficacy 2 | emotional_stability 2 | ambiguity_tolerance -1;;
HOSTELERIA;18;GestiÃ³n de Sobras;Sobra mucha comida cocinada al final del dÃ­a. Es comida buena, pero la ley dice que hay que tirarla o gestionarla con trazabilidad compleja. Tirarla te duele en el alma y el bolsillo.;La tiro toda a la basura. Cumplo la normativa de sanidad a rajatabla. No me la juego a una intoxicaciÃ³n o una multa. Duele, pero es lo correcto.;ambiguity_tolerance 1;Se la doy al personal para que se la lleven a casa o se la coman allÃ­. Es mi forma de complementar su sueldo y crear equipo familia.;emotional_stability 2 | risk_propensity -1 | autonomy 1;"La vendo en una App de ""Too Good To Go"" a bajo precio. Recupero el coste de materia prima y hago marketing verde. SoluciÃ³n moderna.";achievement 4 | emotional_stability -1;La saco por la puerta de atrÃ¡s y se la doy a gente necesitada del barrio discretamente. Solidaridad directa y alegal.;emotional_stability 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -1;;
HOSTELERIA;19;El CrÃ­tico GastronÃ³mico;Entra por la puerta el crÃ­tico mÃ¡s temido de la ciudad. No te ha avisado. Si te pone bien, llenas un aÃ±o. Si te pone mal, cierras. EstÃ¡s temblando.;Le trato como a uno mÃ¡s. Si somos buenos, lo verÃ¡n. No voy a hacer el teatro ni a poner nervioso al equipo. ConfÃ­o en mi estÃ¡ndar diario.;emotional_stability 3 | self_efficacy 2 | ambiguity_tolerance 3 | risk_propensity -1;Paro la cocina. El Chef cocina solo para Ã©l. El mejor camarero le atiende en exclusiva. PÃ¡nico total y foco absoluto en esa mesa.;autonomy 3 | innovativeness -1 | emotional_stability 2;Le invito a todo, le saco platos fuera de carta y le hago la pelota descaradamente. Intento comprar su favor con trato VIP y sonrisas.;ambiguity_tolerance 1;Le digo al camarero que le trate con indiferencia o le escupa en la sopa (broma... o no). Odio a los crÃ­ticos y su poder injusto.;risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -1;;
HOSTELERIA;20;Incendio en la Cocina;Se quema la cocina un sÃ¡bado noche. Nadie herido, pero la cocina estÃ¡ inutilizable por 1 mes. El seguro tardarÃ¡ en pagar. Tienes reservas para todo el mes y deudas que pagar.;"Alquilo una ""Dark Kitchen"" (cocina fantasma) maÃ±ana mismo y traslado la producciÃ³n allÃ­ para seguir sirviendo o haciendo delivery. No paro ni un dÃ­a.";ambiguity_tolerance 3 | risk_propensity 3 | innovativeness 3 | self_efficacy 1 | achievement -1 | locus_control -1;"Monto una barbacoa en la terraza y cambio el menÃº a ""Solo Brasa"" temporalmente. Convierto el desastre en un evento especial divertido.";autonomy 3 | ambiguity_tolerance 2 | innovativeness -1 | emotional_stability 2;Cierro y despido a todos temporalmente (ERTE) hasta que el seguro pague y se arregle. Aprovecho para descansar. No lucho contra los elementos.;autonomy 2 | innovativeness -1 | emotional_stability 2;Me hundo en la miseria y pienso que es el fin. Llamo a los clientes para cancelar llorando. Me dejo llevar por el drama y la impotencia.;emotional_stability 2 | achievement -1;;
HOSTELERIA;21;Deuda con el Banco;Debes 50.000â‚¬ de un prÃ©stamo ICO que pediste en pandemia y no puedes pagar la cuota este mes. El banco te llama cada dÃ­a. Si entras en mora, te bloquean las cuentas y es el fin.;Voy al banco de frente antes de que venza. Les enseÃ±o los libros abiertos y renegocio una carencia. Doy la cara y busco aliados en el director de la sucursal.;self_efficacy 2 | risk_propensity 2 | locus_control -1 | emotional_stability -1;"Dejo de pagar y no cojo el telÃ©fono. ""De donde no hay no se puede sacar"". Ya pagarÃ© cuando tenga, que me demanden si quieren. Estrategia del avestruz.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Pido dinero a un prestamista privado (intereses usureros) para pagar al banco. Tapo un agujero haciendo otro mÃ¡s grande y peligroso por pura desesperaciÃ³n.;risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Vendo mi coche o mis joyas personales para pagar la cuota de la empresa. Me descapitalizo yo personalmente para salvar el negocio un mes mÃ¡s.;locus_control 3 | emotional_stability 2 | achievement -1;;
HOSTELERIA;22;El MenÃº del DÃ­a;El menÃº del dÃ­a te da muy poco margen pero trae gente al local. Con la subida de la luz y los alimentos, estÃ¡s trabajando gratis o perdiendo dinero con cada menÃº.;Lo quito radicalmente. Quiero clientes de carta y calidad, no buscadores de ofertas. Si se vacÃ­a el local, que se vacÃ­e, ya vendrÃ¡n los buenos clientes.;achievement 4 | risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -1;Lo mantengo pero bajo la calidad de la materia prima al mÃ­nimo legal. Pollo industrial y arroz barato. Que coman lo que pagan, no doy duros a cuatro pesetas.;achievement 4 | emotional_stability -1;"Lo subo de precio y lo convierto en ""MenÃº Ejecutivo"" de calidad. Filtro al cliente por precio pero le doy valor real. Me quedo con menos gente pero rentable.";innovativeness 3 | self_efficacy 1 | achievement -1;Lo mantengo como servicio pÃºblico/gancho, asumiendo que no gano dinero con Ã©l, pero gano ambiente y venta cruzada de cafÃ©s y copas.;ambiguity_tolerance 2 | achievement -1;;
HOSTELERIA;23;Amistad vs Negocio;"Tu mejor amigo viene siempre a cenar con grupos y nunca paga o asume que le invitas. ""Invita la casa"" dice Ã©l. Te estÃ¡ costando 300â‚¬ al mes su ""amistad"" y te sientes un primo.";"Le cobro la prÃ³xima vez sin avisar delante de todos. ""Los amigos son los primeros que deberÃ­an apoyar mi negocio pagando"". Si se enfada, no es amigo.";self_efficacy 2 | achievement 4 | autonomy 3 | ambiguity_tolerance -1;Le sigo invitando. La amistad vale mÃ¡s que 300â‚¬. Lo considero un gasto de representaciÃ³n o social. Me da miedo perderle por ser un tacaÃ±o.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Le digo que estoy en quiebra tÃ©cnica (mentira) y que mis socios me auditan todo, para que pague por pena o por obligaciÃ³n externa.;ambiguity_tolerance 1;Le cobro precio de coste o le hago un 50%. Busco un punto medio donde yo no pierda dinero y Ã©l tenga un trato especial de amigo.;self_efficacy 2 | emotional_stability 3 | ambiguity_tolerance -1;;
HOSTELERIA;24;El Plato Estrella Aburrido;Tu plato estrella (el que todos piden) te aburre cocinarlo, da poco margen y es antiguo. Quieres quitarlo para modernizar la carta, pero los clientes fijos se quejarÃ¡n y amenazan con no volver.;Lo quito. Soy el chef y yo decido quÃ© cocino. Mi restaurante es mi expresiÃ³n artÃ­stica, no una fÃ¡brica de lo mismo. Renovarse o morir.;autonomy 3 | risk_propensity 3 | self_efficacy 1 | innovativeness -1 | locus_control -1;Lo subo de precio brutalmente. Si lo quieren, que lo paguen bien. AsÃ­ gano margen o dejan de pedirlo. Estrategia disuasoria rentable.;achievement 4 | emotional_stability -1;Lo mantengo. Hay que dar al cliente lo que quiere, no lo que yo quiero. La humildad del tendero es servir a su pÃºblico fiel.;emotional_stability 3 | risk_propensity -1 | autonomy 1;"Lo ""deconstruyo"" o modernizo. Mantengo la esencia pero cambio la forma para divertirme yo y no asustar al cliente. EvoluciÃ³n suave.";innovativeness 3 | emotional_stability 2 | self_efficacy 1 | achievement -1;;
