SECTOR;GRUPO;ID;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC
Psicología sanitaria;Competencias personales;26;Derivación por Comisiones (Kickbacks);Un psiquiatra privado prestigioso te propone un trato: te dará 50€ de comisión (en negro) por cada paciente tuyo que le derives a su consulta para que le paute medicación.;No acepto el dinero pero le pido que me invite a cenar de vez en cuando.;;Rechazo frontalmente la oferta por ser una práctica antiética (cobro por derivaciones) que corrompe el criterio clínico y el interés del paciente.;ethical_integrity 1;Digo que sí pero lo cobro mediante facturas de 'servicios de consultoría' para blanquearlo.;;Acepto el trato. Es una práctica habitual de 'networking' en el sector privado y al final el paciente acaba derivado a un buen médico igualmente.;ethical_integrity -1
Psicología sanitaria;Competencias personales;27;Confesión de Delito Pasado No Violento;Un paciente cleptómano confiesa en sesión que lleva años robando dinero sistemáticamente en la empresa en la que trabaja falsificando facturas. Nadie le ha pillado.;Mantengo el secreto profesional (no hay riesgo inminente contra la vida o integridad física de terceros) y trabajo clínicamente el cese de su conducta de robo.;ethical_integrity 1;Le aconsejo que devuelva el dinero poco a poco para limpiar su karma.;;Denuncio los hechos a la policía o a su empresa. Un delito económico grave y continuado no puede quedar amparado por el secreto profesional.;ethical_integrity -1;Le amenazo con denunciarle si vuelve a robar una sola vez más.;
Psicología sanitaria;Competencias personales;28;Presión de Abogados (Notas Privadas);Un abogado te envía un burofax exigiéndote que entregues TODAS tus notas manuscritas de las sesiones de un paciente, no solo el informe clínico formal, para un juicio.;Protejo mis notas de trabajo (apuntes personales, hipótesis). La ley me ampara para denegar su entrega (excepto orden judicial estricta), emitiendo solo un informe final oficial.;ethical_integrity 1;"Le envío fotocopias de mi cuaderno inmediatamente; un burofax de un abogado intimida mucho y es mejor colaborar con la justicia rápidamente.";ethical_integrity -1;Paso mis notas a limpio quitando las cosas que suenen peor antes de dárselas.;;Quemo mis notas para no tener que dárselas a nadie nunca.;
Psicología sanitaria;Competencias personales;29;Fraude Fiscal en Terapia (Cobro en B);Un paciente autónomo que lleva años viniendo te propone: 'Oye, si no me haces factura y te pago en billetes, me quitas el IVA de la sesión, ganamos los dos'.;Le digo que solo lo haremos así una vez al mes para que Hacienda no sospeche.;;Acepto. El IVA sanitario es injusto, el paciente se ahorra un dinero y la intervención clínica en la sesión va a ser exactamente de la misma calidad con factura o sin ella.;ethical_integrity -1;"Rechazo la oferta firmemente. La integridad ética del psicólogo abarca su conducta legal y fiscal; cobrar en negro deteriora el encuadre y la autoridad moral del clínico.";ethical_integrity 1;Le pido que en lugar de pagarme en negro, me traiga comida de su restaurante por el mismo valor.;
Psicología sanitaria;Competencias personales;30;Publicidad Engañosa (Clínica Privada);El dueño de la clínica donde trabajas lanza una campaña en redes sociales con tu foto y el eslogan: 'Terapias revolucionarias: Curamos la depresión al 100% en solo 5 sesiones'.;Exijo la retirada inmediata de la campaña, advirtiendo que la deontología prohíbe prometer curas milagrosas o garantías de éxito absolutas en psicología.;ethical_integrity 1;Digo a los pacientes cuando entran a la sala que no se crean la publicidad de la entrada.;;"Ignoro la campaña. Yo me limito a hacer bien mi trabajo en la consulta; el marketing es cosa del dueño y yo no puedo controlar cómo intenta vender el negocio.";ethical_integrity -1;Mando un correo al dueño pidiéndole que por favor cambie el eslogan cuando tenga un rato.;
Psicología sanitaria;Competencias personales;31;Gestión de la Impuntualidad Propia;Has tenido un problema con el coche y llegas 20 minutos tarde a la primera sesión de un paciente nuevo que está esperando en la sala enfadado.;Entro haciendo bromas sobre el tráfico para relajar el ambiente y hacer como si nada.;;Pido disculpas sinceras, asumo la responsabilidad sin excusas dramáticas y ofrezco alargar su sesión ahora o descontar el tiempo de la factura de hoy.;professionalism 1;Le digo que ha habido un problema informático con su hora de cita para no quedar mal.;;Le pongo una excusa larguísima victimizándome para que me perdone, y hago la sesión de 30 minutos cobrándole la tarifa entera.;professionalism -1
Psicología sanitaria;Competencias personales;32;Cancelaciones de Última Hora;Un paciente te cancela la sesión por tercera vez consecutiva a solo 5 minutos de empezar. Tu política firmada dice que se cobra íntegra si se cancela en <24 horas.;Anulo sus citas permanentemente sin darle ninguna explicación.;;Aplico la política del encuadre y le cobro la sesión, abordando terapéuticamente en la próxima cita qué está pasando con estas evitaciones (acting out).;professionalism 1;No se la cobro nunca por miedo a que se enfade y deje la terapia, asumiendo la pérdida económica constante.;professionalism -1;Le digo que la próxima vez que falte le cobraré el doble.;
Psicología sanitaria;Competencias personales;33;Entorno Clínico en Teleterapia;Trabajas en modalidad online desde tu casa. Tu salón está desordenado, la luz es mala y tu perro entra ladrando durante una sesión intensa de EMDR.;Advierto la ruptura del entorno profesional. Invierto en acondicionar un espacio neutro, iluminado y aislado de interrupciones que emule la seguridad del despacho clínico.;professionalism 1;Pongo un filtro de fondo borroso de Zoom para ocultar el desorden, pero sigo con la puerta abierta.;;Le echo la culpa a mi pareja en directo por haber dejado entrar al perro.;;Sigo trabajando así asumiendo que el formato online es 'casual'. La informalidad (ver mi ropa por el suelo o a mi perro) relaja al paciente y humaniza la relación.;professionalism -1
Psicología sanitaria;Competencias personales;34;El 'Colegueo' en Consulta;Un paciente de tu edad te habla usando mucho argot de la calle ('tío', 'bro'). Al salir de la sesión, te propone ir a tomar una cerveza a la terraza de abajo.;Acepto irme a tomar la cerveza rápida. Beber algo juntos en un bar estrechará nuestros lazos humanos y facilitará las próximas sesiones.;professionalism -1;Declino la invitación con amabilidad ('agradezco la propuesta, pero nuestra relación es terapéutica') manteniendo la calidez sin desdibujar el límite del rol.;professionalism 1;Rechazo bruscamente diciéndole que su actitud es sumamente inapropiada para una consulta médica.;;Le digo que no puedo porque tengo otra cita, evitando decirle la verdad sobre los límites.;
Psicología sanitaria;Competencias personales;35;Uso de Dispositivos (Móvil en Sesión);Estás esperando una llamada médica muy urgente e ineludible sobre tu hijo. Tienes sesión con un paciente muy sensible al rechazo.;Pospongo o cancelo la sesión 5 minutos antes para evitar interrupciones, aunque el paciente esté en la puerta.;;Dejo el móvil en silencio en la mesa, pero lo miro cada dos minutos disimuladamente mientras el paciente llora, contestando de golpe cuando suena.;professionalism -1;Aviso al paciente antes de empezar la sesión: 'Espero una llamada urgente, quizá tenga que contestar un segundo'. Ajusto expectativas desde el principio.;professionalism 1;Atiendo la llamada en medio de la sesión sin avisar y salgo al pasillo durante 10 minutos dejándolo solo.;
Psicología sanitaria;Competencias personales;36;Desautorización del Trabajo de Otro Clínico;Un paciente tuyo va también a un psiquiatra privado. El psiquiatra le ha recetado antidepresivos. El paciente te pregunta: '¿Tú crees que debo tomarme las pastillas?'.;Le digo que se tome la mitad de la dosis para probar a ver qué pasa.;;Le aconsejo que tire las pastillas a la basura. Yo sé que su problema se soluciona solo con psicología y los psiquiatras medican demasiado rápido.;professionalism -1;Le digo que mire los efectos secundarios en Google y decida él.;;Fomento la adherencia o le derivo a resolver sus dudas médicas con el psiquiatra. No cruzo competencias (desautorizando a un médico sobre medicación).;professionalism 1
Psicología sanitaria;Competencias personales;37;Gestión de Honorarios (Inflación);Por inflación de costes, subes la tarifa de tu consulta 10€. Un paciente antiguo te dice: 'Si me subes el precio tendré que dejar la terapia, no me lo puedo permitir'.;Le ofrezco hacerle sesiones de media hora por el precio antiguo.;;Le digo que venga menos veces al mes para que el gasto sea el mismo.;;Le aplico la subida estrictamente. El profesionalismo implica valorar mi trabajo y si el paciente no puede pagar mi tarifa actual, debe abandonar mi consulta.;professionalism -1;Actúo con flexibilidad profesional: mantengo la tarifa antigua (precio congelado) para pacientes en curso vulnerables, y aplico la subida solo a nuevos ingresos.;professionalism 1
Psicología sanitaria;Competencias personales;38;Cierre Terapéutico (Cronificación);Un paciente ha cumplido todos los objetivos, no tiene síntomas, pero no quiere el alta. Quiere venir 1 vez por semana indefinidamente 'para tener a alguien con quien hablar'.;Acepto mantenerle en terapia semanal eternamente. Mientras él pague y yo le escuche, ambos ganamos y le hago compañía profesional.;professionalism -1;Le derivo a terapias de grupo para que haga amigos y me deje libre la hora.;;Le doy el alta de forma sorpresiva en esa misma sesión para que no negocie.;;"Preparo el cierre y el alta definitiva. La psicoterapia no es una amistad pagada; cronificar al paciente por interés económico propio es iatrogénico.";professionalism 1
Psicología sanitaria;Competencias personales;39;Quejas del Paciente en Redes Sociales;Descubres que un ex-paciente ha puesto una reseña falsa y destructiva en tu Google My Business diciendo que 'eres un estafador y estás loco'.;Le respondo en Google detallando sus diagnósticos clínicos ('Usted es un Trastorno Límite que dejó la medicación') para defenderme públicamente de la difamación.;professionalism -1;Contacto con Google para intentar borrarla o respondo de forma muy neutra protegiendo su confidencialidad total ('Lamento su experiencia, contáctenos en privado').;professionalism 1;Contrato a una empresa rusa de bots para que le pongan reseñas falsas negativas a él.;;Le mando un burofax amenazándole con denunciarle si no borra la reseña hoy.;
Psicología sanitaria;Competencias personales;40;Colaboración Multidisciplinar (Clínica);Trabajas en un centro de salud mental. Durante una reunión de casos, un médico psiquiatra critica abiertamente delante de todo el equipo que 'la psicología no sirve para nada'.;Abandono la reunión dando un portazo.;;Me callo y bajo la cabeza, asumiendo que la jerarquía médica siempre está por encima de la psicología en las clínicas.;;Mantengo la calma y respondo asertivamente basándome en datos de eficacia clínica (papers, protocolos oficiales) sin entrar en una pelea de egos destructiva.;professionalism 1;Respondo atacando a la psiquiatría de forma agresiva por ser 'meros repartidores de pastillas', creando un cisma irreparable en el equipo de salud mental.;professionalism -1
Psicología sanitaria;Competencias profesionales;41;Etiquetado vs Comprensión;Paciente con síntomas de ansiedad generalizada. Viene a consulta y pregunta: '¿Qué me pasa, doctor?'. Tienes los resultados del test STAI que confirman ansiedad.;Le doy a leer el informe del test STAI y le digo que lo mire en casa.;;Le explico los mecanismos de origen y mantenimiento de su ansiedad (formulación clínica) usando un mapa visual para que entienda el 'por qué' y el 'para qué'.;case_formulation 1;Le digo secamente: 'Tienes un Trastorno de Ansiedad Generalizada según el DSM-5', reduciendo la intervención a la etiqueta médica.;case_formulation -1;Le digo que no tiene nada grave y que intente relajarse un poco más.;
Psicología sanitaria;Competencias profesionales;42;Contexto Sistémico y Pobreza;Una paciente presenta cuadro clínico de Depresión Mayor. Al explorar, te cuenta que la van a desahuciar mañana, no tiene ingresos y su marido la maltrató.;Integro las variables estructurales (pobreza, violencia) como factores etiológicos y mantenedores centrales en la formulación, despatologizando su tristeza.;case_formulation 1;Le derivo al psiquiatra para que le dé pastillas para aguantar el desahucio.;;Me centro exclusivamente en sus déficits de serotonina y distorsiones cognitivas, ignorando que su tristeza es reactiva a una realidad material hostil.;case_formulation -1;Me limito a darle el número de una trabajadora social y no toco el tema psicológico.;
Psicología sanitaria;Competencias profesionales;43;Trauma Complejo Oculto;Paciente diagnosticado de Trastorno Límite de la Personalidad (TLP) en la sanidad pública. Se autolesiona frecuentemente. Te llega derivado para que 'le controles la conducta'.;Hago que firme un papel comprometiéndose a no autolesionarse.;;Le digo que si se vuelve a cortar no le atiendo más en consulta.;;Re-evalúo el caso bajo una lente informada por trauma, formulando las autolesiones no como 'llamadas de atención' sino como estrategias de regulación ante el dolor crónico.;case_formulation 1;Asumo el diagnóstico de TLP y me centro únicamente en aplicar economía de fichas y castigos para extinguir la conducta de cortarse, ignorando su historia.;case_formulation -1
Psicología sanitaria;Competencias profesionales;44;La Función del Síntoma;Paciente con TOC de comprobación (revisar la puerta 50 veces). Notas que el ritual de comprobación le hace llegar sistemáticamente 2 horas tarde a un trabajo donde sufre acoso.;Trato el TOC como un simple 'error en los circuitos cerebrales' y me niego a explorar qué beneficios secundarios le aporta el síntoma en su contexto.;case_formulation -1;Le hago escribir 100 veces 'tengo que salir antes de casa'.;;Le aconsejo que deje el trabajo y ya se le pasará el TOC solo.;;Formulo la hipótesis de la 'ganancia secundaria': el síntoma TOC, además de la ansiedad biológica, está operando funcionalmente para evitarle la exposición al trabajo abusivo.;case_formulation 1
Psicología sanitaria;Competencias profesionales;45;Factores Predisponentes vs Mantenedores;Un paciente sufrió bullying en la infancia (origen). Hoy, a los 30 años, sufre fobia social y evita salir a la calle porque cree que todos se ríen de él (mantenedor).;Construyo la formulación diferenciando claramente el trauma histórico (bullying) de las conductas actuales de evitación que perpetúan el problema hoy.;case_formulation 1;Paso meses haciendo psicoanálisis de su infancia para buscar el origen exacto del bullying, ignorando por completo qué le impide salir a la calle hoy en día.;case_formulation -1;Le sugiero que enfrente a sus antiguos acosadores del colegio en Facebook para cerrar el ciclo.;;Le digo que el pasado no importa nada y solo le mando hacer tareas de exposición.;
Psicología sanitaria;Competencias profesionales;46;Formulación Compartida;Has terminado la fase de evaluación de un caso muy complejo de TCA (Trastorno de Conducta Alimentaria). Tienes claras las hipótesis en tu cabeza.;Le mando el informe por PDF y le digo que lo comente con sus padres.;;Guardo mis hipótesis en secreto y voy aplicando técnicas sin explicarle por qué.;;Escribo un informe clínico incomprensible, se lo leo en voz alta y le digo que a partir de ahora tiene que hacer lo que yo diga porque yo soy el experto.;case_formulation -1;Diseño un diagrama visual en la pizarra y co-construyo la formulación colaborativamente con la paciente, asegurando que ella se vea reflejada y empoderada.;case_formulation 1
Psicología sanitaria;Competencias profesionales;47;Exceso de Información (Parálisis);El paciente te trae 5 carpetas con su historial médico de los últimos 10 años. Tiene insomnio, dolor crónico, problemas de pareja, ansiedad y dislexia. No sabes por dónde empezar.;Me paso 3 meses leyendo las 5 carpetas antes de proponerle ninguna técnica.;;Intento diseñar un plan de intervención gigante que ataque los 15 problemas simultáneamente, saturando al paciente y a mí mismo.;case_formulation -1;Le pido al paciente que elija él al azar por dónde quiere empezar hoy.;;Aplico el principio de parsimonia: extraigo el problema nuclear/diana que más afecta a su calidad de vida actual (ej. insomnio) y formulo desde ahí para no paralizarme.;case_formulation 1
Psicología sanitaria;Competencias profesionales;48;Visión Biomédica Reduccionista;Paciente con ideación suicida derivado por psiquiatría. El psiquiatra te adjunta una nota: 'Paciente con desequilibrio grave de serotonina, requiere contención'.;Llamo al psiquiatra para decirle que la serotonina es un mito de las farmacéuticas.;;Integro el factor biológico pero construyo un modelo biopsicosocial completo, explorando su red de apoyo, sus esquemas cognitivos y sus estresores vitales.;case_formulation 1;Asumo ciegamente el marco puramente biologicista del psiquiatra y asumo que la psicología aquí no tiene mucho que hacer salvo dar palmaditas en la espalda.;case_formulation -1;Le digo al paciente que todo es culpa de sus neurotransmisores y no tiene responsabilidad.;
Psicología sanitaria;Competencias profesionales;49;Flexibilidad de la Hipótesis;Llevas 5 sesiones tratando a un paciente por 'Fobia Social'. De repente, un familiar entra a consulta y te aporta datos claros de que el paciente tiene rasgos severos de Autismo (TEA).;Paso un test rápido de TEA y si sale negativo, ignoro al familiar para siempre.;;Doy el alta al paciente porque me han cambiado las reglas del juego.;;Acepto la nueva información, flexibilizo mi juicio clínico y reformulo el caso desde cero integrando la neurodivergencia.;case_formulation 1;Ignoro al familiar y fuerzo la realidad para que siga encajando en mi diagnóstico original de fobia social, por orgullo profesional.;case_formulation -1
Psicología sanitaria;Competencias profesionales;50;El Síntoma como Identidad;Una paciente de 18 años entra a la consulta y su primera frase es: 'Hola, soy anoréxica y bipolar'.;Ignoro su presentación y le pregunto directamente qué tal ha dormido.;;Externalizo el problema en la formulación ('sufres anorexia', no 'eres anorexia') para evitar la fusión de su identidad con la patología psiquiátrica.;case_formulation 1;Valido fuertemente su presentación y me dirijo a ella asumiendo que la enfermedad es el rasgo principal de su personalidad.;case_formulation -1;Le prohíbo usar etiquetas médicas en mi consulta de forma tajante.;
Psicología sanitaria;Competencias profesionales;51;TDAH vs Trauma Infantil;Niño de 8 años muy inquieto, no se concentra y tiene rabietas. El colegio presiona para que le diagnostiques TDAH. Descubres que sus padres se pelean violentamente en casa.;Derivo al neuropediatra sin hacer ningún informe psicológico.;;Le digo al niño que si se porta bien le daré pegatinas.;;Hago el diagnóstico de TDAH rápidamente para que el colegio le ponga las adaptaciones y dejen de presionar a la familia.;differential_diagnosis -1;Planteo el diagnóstico diferencial entre inatención neurobiológica (TDAH) y el 'hiperarousal' (hipervigilancia) propio del trauma crónico por violencia doméstica.;differential_diagnosis 1
Psicología sanitaria;Competencias profesionales;52;TEA vs Fobia Social en Adultos;Adulto de 35 años consulta por 'ansiedad extrema al estar con gente'. Nunca ha tenido amigos y tiene intereses muy peculiares y restrictivos.;Le paso un test de fobia social y me quedo solo con la puntuación de ese test.;;Le sugiero que se apunte a clases de teatro para soltarse y perder el miedo.;;Evalúo minuciosamente su historia de desarrollo temprano (infancia) para distinguir entre una evitación por miedo (Fobia) o un déficit neurocognitivo estructural (TEA).;differential_diagnosis 1;Le diagnostico Fobia Social inmediatamente porque la ansiedad ante el contacto interpersonal es el síntoma más evidente en la consulta hoy.;differential_diagnosis -1
Psicología sanitaria;Competencias profesionales;53;Depresión vs Duelo Normal;Un hombre viene llorando desconsoladamente, no duerme y ha perdido el apetito. Al preguntarle, te cuenta que su mujer falleció en un accidente hace 15 días.;Le digo que el tiempo lo cura todo y que intente distraerse saliendo con amigos.;;Le cito dentro de 6 meses para ver si se le ha pasado o si realmente tiene depresión.;;Normalizo sus síntomas encuadrándolos en un proceso de duelo agudo y sano, evitando la patologización precoz de una reacción adaptativa al dolor.;differential_diagnosis 1;Al cumplir 5 síntomas del manual DSM-5, le diagnostico 'Trastorno Depresivo Mayor' y le derivo para que le pauten antidepresivos urgentemente.;differential_diagnosis -1
Psicología sanitaria;Competencias profesionales;54;Trastorno Bipolar vs TLP;Mujer joven con inestabilidad emocional extrema. Pasa de la euforia a la ideación suicida en horas, siempre reactivo a si su novio le contesta al WhatsApp o no.;Asumo que sus picos de euforia cuando le contesta el novio son episodios de 'Hipomanía' y la diagnostico de Trastorno Bipolar tipo II.;differential_diagnosis -1;Le aplico un test de personalidad genérico para ver qué sale.;;Distingo la labilidad emocional puramente reactiva e interpersonal (típica del Trastorno Límite - TLP) de las fases autónomas y prolongadas del Trastorno Bipolar.;differential_diagnosis 1;Le digo que su problema es simplemente que tiene mucha dependencia emocional.;
Psicología sanitaria;Competencias profesionales;55;TOC Severo vs Psicosis;Un paciente te dice aterrado: 'Si piso una baldosa roja, mi madre morirá de un infarto'. Se pasa el día mirando al suelo.;Diagnostico un brote psicótico incipiente porque creer que pisar una baldosa mata a alguien es un pensamiento claramente delirante y mágico.;differential_diagnosis -1;Le digo a su madre que tenga cuidado por si acaso.;;"Evalúo su juicio de realidad (insight): si reconoce que la idea es absurda pero no puede evitarla es TOC; si está 100% convencido de que pasará, exploro delirio.";differential_diagnosis 1;Le acompaño a dar un paseo por la calle para que pise una baldosa roja por sorpresa.;
Psicología sanitaria;Competencias profesionales;56;Descarte de Causas Orgánicas;Mujer de 45 años sufre ataques de pánico repentinos por primera vez en su vida. Ha perdido 5 kilos, tiene taquicardias y sudoración excesiva sin estresores aparentes.;Derivo inmediatamente a atención primaria/endocrinología para descartar una causa médica (ej. hipertiroidismo) antes de asumir que es un Trastorno de Pánico psicológico.;differential_diagnosis 1;Le sugiero que tome infusiones de valeriana antes de dormir.;;Le hago un masaje de relajación en la nuca para bajarle las pulsaciones.;;Asumo que es ansiedad pura, empiezo terapia de exposición interoceptiva y le digo que no vaya al médico porque 'todo está en su mente'.;differential_diagnosis -1
Psicología sanitaria;Competencias profesionales;57;Patología Dual (Sustancias);Un paciente consumidor habitual de mucha cocaína presenta un cuadro de anhedonia y depresión profunda grave.;Pospongo el diagnóstico definitivo de depresión primaria. Evalúo si el cuadro depresivo remite tras unas semanas de abstinencia de los tóxicos (Depresión inducida por sustancias).;differential_diagnosis 1;Le digo que la cocaína es un antidepresivo natural y que por eso está triste cuando no consume.;;Le derivo a Proyecto Hombre y cierro su expediente en mi clínica para no mezclar casos.;;Diagnostico 'Depresión Mayor Grave' y me centro solo en hacerle terapia cognitiva para la tristeza, ignorando que el cerebro está frito por la cocaína.;differential_diagnosis -1
Psicología sanitaria;Competencias profesionales;58;TEPT Complejo vs Trastorno de Personalidad;Paciente con historia de abusos crónicos infantiles. Presenta desregulación emocional, vacío crónico y problemas interpersonales. Otro clínico le etiquetó de 'Trastorno de Personalidad'.;Le paso el test de Rorschach (manchas de tinta) para buscar psicopatología oculta.;;Exploro la conceptualización del TEPT Complejo (CIE-11) para entender sus síntomas como una respuesta adaptativa a un trauma prolongado, desestigmatizando la etiqueta de personalidad.;differential_diagnosis 1;Le quito todas las etiquetas y le digo que no tiene nada, que solo es una etapa difícil.;;Mantengo la etiqueta de Trastorno Límite de Personalidad por defecto porque es lo que siempre se ha puesto a estos perfiles clínicos clásicos.;differential_diagnosis -1
Psicología sanitaria;Competencias profesionales;59;El Diagnóstico de Moda (TikTok);Paciente de 20 años llega convencida de tener Síndrome de Tourette porque ha visto vídeos en TikTok y a veces tiene 'tics' cuando está nerviosa por los exámenes.;Me río de ella y le digo que deje de usar las redes sociales inmediatamente.;;Le firmo el diagnóstico de Síndrome de Tourette porque ella se siente muy identificada con la comunidad de internet y negárselo invalidaría sus sentimientos.;differential_diagnosis -1;Le pongo vídeos de Tourette real en YouTube para que vea lo equivocada que está.;;Valido su sufrimiento y búsqueda de identidad, pero realizo un diagnóstico diferencial riguroso con tics transitorios por ansiedad o estereotipias, no cediendo al autodiagnóstico.;differential_diagnosis 1
Psicología sanitaria;Competencias profesionales;60;Pseudodemencia Depresiva;Anciano de 75 años muy deprimido. Su familia le trae porque tiene pérdidas de memoria brutales y creen que tiene Alzheimer. Él se queja mucho de que 'ya no le funciona la cabeza'.;Le hago jugar a juegos de memoria en el móvil para estimularle el cerebro.;;Diferencio el patrón: la queja excesiva de memoria con angustia suele ser pseudodemencia (depresión). El Alzheimer real suele presentar anosognosia (no se dan cuenta de que olvidan).;differential_diagnosis 1;Les digo a los familiares que es normal que se le olviden las cosas porque ya es mayor.;;Asumo por su edad que los fallos de memoria son un cuadro de Demencia (Alzheimer) incipiente y le derivo directamente al neurólogo por deterioro cognitivo.;differential_diagnosis -1
Psicología sanitaria;Competencias profesionales;61;Tratamiento de Elección en Fobias;Paciente con fobia incapacitante a las agujas (no puede hacerse análisis de sangre urgentes).;Me limito a enseñarle relajación muscular en el diván durante meses esperando que el miedo a la aguja desaparezca mágicamente hablando de su pasado.;evidence_based_treatment -1;Diseño un programa de Exposición Gradual en vivo (o realidad virtual), que es el estándar de oro (Gold Standard) respaldado por la evidencia para fobias específicas.;evidence_based_treatment 1;Le acompaño a sacarse sangre y le agarro la mano muy fuerte para que no huya.;;Le digo que cuando vaya al médico mire hacia otro lado y respire hondo.;
Psicología sanitaria;Competencias profesionales;62;TOC y Prevención de Respuesta (EPR);Paciente con TOC de lavado de manos (se lava 40 veces al día hasta sangrar). Quiere que le ayudes a quitarse la ansiedad sin sufrir.;Le hablo del origen subconsciente de su necesidad de limpieza para que tenga un 'insight'.;;Aplico Exposición con Prevención de Respuesta (EPR) de forma jerarquizada, explicando que la ansiedad subirá al principio pero es el único tratamiento con alta evidencia clínica.;evidence_based_treatment 1;Evito la EPR porque le genera mucho estrés al paciente. Me dedico a darle reaseguración (reassurance) continua diciéndole que 'sus manos ya están limpias'.;evidence_based_treatment -1;Le doy guantes de látex para que se los ponga y no se haga daño al lavarse.;
Psicología sanitaria;Competencias profesionales;63;Presión por Pseudociencias;Una paciente con trauma complejo te pide que le hagas 'Constelaciones Familiares' o 'Regresiones a Vidas Pasadas' porque a una amiga de su grupo de yoga le ha curado la vida.;Accedo a aplicarle pseudociencias. El efecto placebo es muy potente y en terapia lo importante es 'que el paciente crea en lo que hacemos'.;evidence_based_treatment -1;Finjo que le hago una constelación familiar usando muñecos pero en realidad le estoy haciendo otra técnica.;;Psicoeduco asertivamente sobre la falta de validez empírica y los riesgos (iatrogenia) de esas técnicas, proponiendo enfoques válidos (ej. EMDR, TCC centrada en trauma).;evidence_based_treatment 1;Le digo que yo no hago eso pero que le pase el número de su amiga para derivarla a ese grupo de yoga.;
Psicología sanitaria;Competencias profesionales;64;Depresión Mayor (Activación Conductual);Paciente con Depresión Mayor Severa. Lleva 2 meses sin salir de la cama, ni se ducha. Apenas habla en las sesiones por el letargo.;Me esfuerzo en hacer Reestructuración Cognitiva profunda intentando convencerle lógicamente de que 'la vida es bonita' mientras él sigue sin salir de la cama.;evidence_based_treatment -1;Le doy el alta temporal hasta que tenga más energía para aprovechar la terapia.;;Le pido a su familia que le saque de la cama a rastras todos los días.;;Aplico Activación Conductual pura (programación de actividades de dominio y agrado desde fuera hacia dentro), asumiendo que la motivación llegará DESPUÉS de la acción.;evidence_based_treatment 1
Psicología sanitaria;Competencias profesionales;65;TEPT y Evitación Terapéutica;Víctima de accidente de tráfico grave con TEPT. Se niega rotundamente a hablar del accidente o a volver a subirse a un coche porque le da ataques de pánico.;Construyo seguridad inicial y luego negocio la introducción de terapias focalizadas en el trauma (EMDR o Exposición Prolongada) para romper la evitación mantenedora.;evidence_based_treatment 1;Respeto su evitación al 100%. Me paso 3 años haciéndole apoyo psicológico genérico sin tocar jamás el recuerdo del accidente para que no sufra.;evidence_based_treatment -1;Le receto remedios naturales para el estrés postraumático.;;Le pido que escriba el relato del accidente 50 veces seguidas en su casa como tarea obligatoria.;
Psicología sanitaria;Competencias profesionales;66;Insomnio Crónico (CBT-I);Un paciente lleva años sin dormir. Toma 3 pastillas diferentes. Quiere dejar la medicación y te pide 'técnicas de relajación fuertes'.;Le pongo un audio de meditación guiada de YouTube en consulta y le digo que beba leche caliente antes de acostarse, ignorando las guías clínicas.;evidence_based_treatment -1;Le recomiendo que lea un libro aburrido en la cama hasta que caiga fulminado.;;Le digo que compre melatonina en la farmacia y haga deporte extremo por la tarde.;;Instauro la Terapia Cognitivo-Conductual para el Insomnio (CBT-I): control de estímulos y restricción del sueño, que es el tratamiento de primera línea avalado científicamente.;evidence_based_treatment 1
Psicología sanitaria;Competencias profesionales;67;Ataques de Pánico (Exposición Interoceptiva);Paciente con Trastorno de Pánico. Ha dejado de hacer deporte y tomar café porque cree que si su corazón late rápido, va a morir de un infarto inminente.;Le enseño técnicas de distracción ('piensa en tus vacaciones') para que huya de las sensaciones físicas en cuanto empiece a notar el corazón rápido.;evidence_based_treatment -1;Hago que se ponga un Apple Watch para monitorizar sus pulsaciones constantemente.;;Le digo que lleve siempre encima una pastilla ansiolítica como 'amuleto' de seguridad.;;Utilizo la exposición interoceptiva (ej. hacerle correr en el sitio, hiperventilar a propósito) para habituarle a sus propias sensaciones físicas inocuas.;evidence_based_treatment 1
Psicología sanitaria;Competencias profesionales;68;Innovación vs Evidencia Establecida;Asistes a un congreso donde presentan una 'Máquina de Ondas Cuánticas para el Trauma'. Cuesta 10.000€ y no tiene estudios doble ciego, pero el ponente es muy carismático.;Compro la máquina y la uso con mis pacientes. Si es la última tecnología del congreso, hay que ser innovador y adelantarse a la ciencia oficial.;evidence_based_treatment -1;Pido que me dejen la máquina gratis una semana para probarla.;;Me mantengo ético: exijo ensayos controlados aleatorizados y meta-análisis antes de experimentar con la salud de mis pacientes, por mucho marketing que tenga.;evidence_based_treatment 1;La pruebo primero con mis familiares a ver si funciona antes de usarla en la clínica.;
