SECTOR;MES;TITULO;NARRATIVA;OPCION_A_TXT;OPCION_A_LOGIC;OPCION_B_TXT;OPCION_B_LOGIC;OPCION_C_TXT;OPCION_C_LOGIC;OPCION_D_TXT;OPCION_D_LOGIC;Unnamed: 12;Unnamed: 13
PSICOLOGIA_SANITARIA;10;La Supervisión;Llevas casos muy duros (abusos, suicidios) y te los estás llevando a casa. No duermes. Deberías pagar a un supervisor (mentor) para descargar, pero cuesta dinero.;Pago la supervisión. Es higiene mental obligatoria. Si yo me rompo, no sirvo. Invierto en mi salud para ser mejor profesional.;emotional_stability 3 | risk_propensity 2 | self_efficacy 1 | locus_control -2 | achievement -1;"No pago. ""Ya sé yo gestionarme"". Ahorro ese dinero y me aguanto la ansiedad. Creo que soy invulnerable.";ambiguity_tolerance 1;"Quedo con compañeros para hacer ""intervisión"" (supervisión entre iguales) gratis con cervezas. Apoyo mutuo informal.";innovativeness 3 | self_efficacy 1 | achievement -1;"Dejo de coger casos duros. Me especializo en ""crecimiento personal"" y problemas leves para vivir tranquilo.";achievement 4 | emotional_stability 2 | risk_propensity -1;;
PSICOLOGIA_SANITARIA;11;Aseguradoras Médicas;Las aseguradoras te pagan una miseria (12€/sesión) y pagan a 90 días. Pero te llenan la agenda de pacientes sin esfuerzo comercial. ¿Entras en el cuadro médico?;Entro. Necesito volumen para empezar. Haré sesiones de 20 minutos para que sea rentable. Medicina de batalla.;achievement 4 | emotional_stability -1;No entro. Mi trabajo vale más que 12€. Prefiero ver a 3 pacientes privados que a 20 de seguro. Dignidad y calidad.;autonomy 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -2;Entro para captar pacientes y luego intento pasarles a consulta privada cobrando la diferencia. Embudo de ventas.;innovativeness 3 | self_efficacy 1 | achievement -1;Mantengo un cupo limitado de seguros (ej: 20%) para cubrir costes fijos y el resto privado. Diversificación.;emotional_stability 3 | risk_propensity -1 | autonomy 1;;
PSICOLOGIA_SANITARIA;12;El Caso que te Supera;Te llega un paciente con un trastorno grave que no sabes tratar bien (ej: TCA severo). Necesita ayuda, pero si le derivas, pierdes los ingresos de un tratamiento largo.;Le derivo a un especialista. La honestidad y la salud del paciente van primero. Reconozco mis límites éticamente.;emotional_stability 3 | risk_propensity -1 | autonomy 1;"Me lo quedo y estudio como un loco por las noches. ""Fake it till you make it"". Necesito el dinero y confío en mi capacidad de aprender.";achievement 4 | risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Me lo quedo y hago terapia de acompañamiento genérica, sabiendo que no le voy a curar pero le aliviaré. Mantenimiento rentado.;achievement 3 | emotional_stability -1;Le propongo co-terapia con un experto externo, compartiendo honorarios. Aprendo y no pierdo al paciente.;self_efficacy 2 | innovativeness 2 | ambiguity_tolerance -1 | achievement -1;;
PSICOLOGIA_SANITARIA;13;Subir Precios a Antiguos;Llevas 5 años sin subir precios. Los pacientes antiguos pagan 40€ y los nuevos 70€. Sientes que estás perdiendo dinero con tus clientes más fieles.;Subo precios a todos. Envío una carta empática explicando la situación. El que valora mi trabajo, se quedará. Negocio es negocio.;self_efficacy 2 | achievement 4 | emotional_stability 2 | risk_propensity 2 | ambiguity_tolerance -1 | locus_control -2;Mantengo el precio antiguo a los viejos por lealtad. Asumo esa pérdida como premio a su fidelidad. Gestión sentimental.;locus_control 3 | emotional_stability -1;Les subo solo un poco (IPC) para que no se enfaden. Solución tibia que no arregla el desfase pero calma mi conciencia.;autonomy 2 | innovativeness -1 | emotional_stability 2;Les digo que voy a cerrar la consulta (mentira) para que se vayan y dejar hueco a los nuevos de 70€. Renovación forzada.;achievement 2 | emotional_stability -1;;
PSICOLOGIA_SANITARIA;14;Alquilar Despacho o Online;El alquiler de un despacho bonito en el centro es carísimo. Puedes pasar a terapia 100% online y trabajar desde casa, ahorrando 1000€/mes, pero pierdes el contacto humano.;Me paso al online 100%. El mundo ha cambiado. Ahorro costes y puedo atender a gente de todo el mundo. Eficiencia digital.;achievement 4 | autonomy 2 | emotional_stability -1;Mantengo el despacho físico. La terapia es presencia. El clima que se crea en la sala no existe en Zoom. Invierto en calidad.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Subarriendo el despacho por horas a otros compañeros para cubrir gastos. Economía colaborativa de supervivencia.;innovativeness 3 | self_efficacy 1 | achievement -1;Hago un híbrido: despacho 2 días intensivos y 3 días online. Optimizo la presencialidad.;emotional_stability 3 | innovativeness 2 | self_efficacy 1 | risk_propensity -1 | achievement -1;;
PSICOLOGIA_SANITARIA;15;"El """"Coach"""" Intruso";"Un ""Coach de Vida"" sin titulación de psicología abre consulta al lado y te quita clientes prometiendo ""resultados rápidos y felicidad"". Tú prometes trabajo duro y realidad.";Le denuncio al Colegio de Psicólogos por intrusismo sanitario. Defiendo mi profesión y la salud pública con la ley en la mano.;emotional_stability 3 | risk_propensity -1;Me diferencio por rigor. Educo a mi audiencia sobre los peligros del coaching salvaje. Mi marca es la ciencia y la seguridad.;ambiguity_tolerance 3 | achievement -1;"Incorporo técnicas de coaching a mi terapia para ser más atractivo comercialmente. ""Si no puedes con ellos, únete"".";innovativeness 3 | self_efficacy 1 | achievement -1;Le ignoro. Sus clientes rebotados vendrán a mí cuando vean que no funciona. El tiempo pone a cada uno en su lugar.;self_efficacy 1 | ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;16;Vender Datos para IA;Una startup tecnológica te ofrece comprar grabaciones de tus sesiones (anonimizadas) para entrenar una IA de terapia. Pagan muy bien. Legalmente es zona gris, éticamente dudoso.;Vendo. Es el futuro. Si los datos son anónimos, no daño a nadie y financio mi consulta. Contribuyo al avance tecnológico.;achievement 4 | risk_propensity 2 | self_efficacy 1 | locus_control -2 | emotional_stability -2;Jamás. La intimidad de la sesión es sagrada. No voy a convertir el dolor de mis pacientes en alimento para robots. Principios.;emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1 | autonomy 1;Vendo solo datos estadísticos, no conversaciones. Busco un punto medio para sacar dinero sin vender el alma.;self_efficacy 2 | autonomy 1 | ambiguity_tolerance -1;Les pido permiso a los pacientes ofreciéndoles un descuento a cambio. Transparencia transaccional.;emotional_stability 3 | achievement 3 | risk_propensity 1 | innovativeness -1;;
PSICOLOGIA_SANITARIA;17;El Límite del Burnout;"Sientes que odias a tus pacientes. Te aburren sus problemas. Estás ""quemado"". Pero tienes hipoteca y no puedes parar de facturar.";Me tomo una baja o reduzco agenda a la mitad. Si sigo así, cometeré una negligencia. La ética me obliga a parar. Salud primero.;locus_control 3 | emotional_stability 3 | achievement -1;"Sigo trabajando en ""piloto automático"". Asiento con la cabeza, cobro y no me implico. Supervivencia disociada.";autonomy 2 | innovativeness -1 | emotional_stability 2;"Voy a mi propio terapeuta para que me ""repare"" y poder seguir en la trinchera. Mantenimiento de la herramienta.";emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1;Subo precios para ver a menos gente y ganar lo mismo. Filtro a los pacientes más pesados.;innovativeness 2 | self_efficacy 1 | achievement -1;;
PSICOLOGIA_SANITARIA;18;Escribir el Libro;"Una editorial te propone escribir un libro de autoayuda. Quieren algo ""fácil, comercial y con fórmulas mágicas"". Tú eres un académico serio.";Lo escribo. Es la mejor tarjeta de visita. Aunque sea simplista, me traerá pacientes y fama. El rigor no vende libros.;achievement 4 | emotional_stability -1;Lo rechazo. No voy a firmar basura pop-psychology. Mi nombre académico se respeta. Prefiero ser un desconocido respetado.;emotional_stability 3 | risk_propensity -1;Lo escribo pero intento colar ciencia de contrabando entre las fórmulas mágicas. Intento dignificar el género desde dentro.;emotional_stability 3 | risk_propensity -1;Me autoedito mi propio libro serio y técnico, aunque solo lo lean 100 personas. Satisfacción personal.;autonomy 3 | achievement 2 | innovativeness -1;;
PSICOLOGIA_SANITARIA;19;Contratar a Otro Psicólogo;Estás desbordado. Quieres contratar a alguien. ¿Le haces un contrato laboral (caro y riesgoso para ti) o le obligas a ser falso autónomo a comisión (ilegal pero barato)?;Contrato laboral. Hago las cosas bien. Quiero construir un equipo sólido y legal. Asumo el riesgo empresarial por mis valores.;locus_control 3 | self_efficacy 1 | emotional_stability -1;Falso autónomo (colaborador). Le paso pacientes y nos repartimos el dinero (70/30). Es como funciona el sector. No puedo pagar fijos.;autonomy 3 | innovativeness 2 | self_efficacy 1 | achievement -1;Le alquilo el despacho y que se busque él la vida. No quiero ser jefe ni tener responsabilidades sobre nadie.;autonomy 3 | locus_control -2;Le contrato a media jornada para probar y el resto en negro. Chapuza española de gestión.;innovativeness 3 | self_efficacy 1 | achievement -1;;
PSICOLOGIA_SANITARIA;20;El Paciente Enamorado;Un paciente se te declara en sesión. Se ha producido una transferencia erótica fuerte. Te sientes halagado pero sabes el peligro.;Derivo al paciente a otro colega inmediatamente. La terapia se ha roto y no se puede recuperar. Priorizo su salud y mi ética.;emotional_stability 3 | autonomy 3 | locus_control 2 | risk_propensity -1;"Intento trabajar eso en terapia. ""Es parte del proceso"". Creo que puedo manejarlo (o mi ego cree que puede). Riesgo de lío.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Me aprovecho de la situación (sexual o emocionalmente). Abuso de poder imperdonable. El fin de mi carrera si se sabe.;ambiguity_tolerance 1;Le sigo la corriente suavemente para no herirle, sin hacer nada, esperando que se le pase. Ambigüedad tóxica.;ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;21;Facturar sin IVA;"Un paciente te pide no pagar IVA (o que no le hagas factura). ""Así nos ahorramos dinero los dos"". Es dinero limpio al bolsillo.";"Acepto. ""Hacienda nos roba"". Es una práctica común y me subo el sueldo neto. Riesgo fiscal asumido.";risk_propensity 2 | self_efficacy 1 | locus_control -2 | emotional_stability -2;Me niego. Todo legal. Quiero dormir tranquilo y contribuir. Además, la psicoterapia sanitaria está exenta de IVA (si es el caso), le explico la ley.;emotional_stability 3 | risk_propensity -1 | autonomy 1;Le digo que sin factura no hay responsabilidad civil. Si acepta el riesgo, lo hago. Transacción oscura.;achievement 3 | locus_control 2 | emotional_stability -1;Le hago un descuento oficial si tiene problemas económicos, pero con factura. Ayuda legal.;emotional_stability 2 | achievement -1 | self_efficacy -2;;
PSICOLOGIA_SANITARIA;22;El Informe de Invalidez;Un paciente te pide un informe exagerando sus síntomas para conseguir una baja permanente o una paga. Si lo haces, le arreglas la vida económica. Si no, se enfada.;Me niego a mentir. Mi firma es mi honor. Reflejo la realidad clínica, le guste o no. No soy cómplice de fraude a la seguridad social.;emotional_stability 2 | risk_propensity -1 | autonomy 1;"Lo hago. El sistema es injusto y esta persona sufre. Le ayudo a ""hackear"" el sistema exagerando un poco. Justicia social robinhoodiana.";emotional_stability 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;"Lo hago muy ambiguo (""refiere síntomas compatibles con..."") para que decida el tribunal y yo no me moje. Nadar y guardar la ropa.";ambiguity_tolerance 1;"Le derivo a un ""perito mercenario"" que sé que firma cualquier cosa por dinero. Me quito el problema moral.";ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;23;Expandir el Centro;Te va bien. ¿Alquilas un piso más grande, contratas a 5 psicólogos y te conviertes en empresario-gestor, dejando de ver pacientes?;Monto el centro. Quiero escalar y ganar dinero del trabajo de otros. Mi ambición es empresarial, no solo clínica. Dejo la silla.;autonomy 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -2;Me quedo pequeño. Me gusta ver pacientes, no gestionar nóminas ni líos. Prefiero ganar menos pero hacer lo que amo. Artesano.;ambiguity_tolerance 1;Monto el centro pero sigo viendo pacientes. Intento hacerlo todo y acabo con estrés crónico. El hombre orquesta.;achievement 4 | emotional_stability -1;Creo una red de colaboradores online sin local físico. Escalo sin costes fijos. Modelo Uber.;achievement 3 | innovativeness 1 | emotional_stability -1;;
PSICOLOGIA_SANITARIA;24;Suicidio de un Paciente;Un paciente se suicida. Estás destrozado. Te cuestionas tu valía y tienes miedo de una demanda de la familia.;Pido ayuda legal y psicológica para mí. Reviso el caso con humildad para aprender, pero acepto que no soy Dios. Resiliencia dolorosa.;ambiguity_tolerance 3 | emotional_stability 3 | innovativeness 2 | self_efficacy 1 | achievement -1;Me hundo y cierro la consulta un tiempo. No puedo soportar la culpa. Siento que he fallado en mi misión única.;ambiguity_tolerance 1;"Me pongo a la defensiva. ""Hice todo bien, fue su decisión"". Me blindo legal y emocionalmente. Frialdad protectora.";ambiguity_tolerance 1;Voy al funeral y hablo con la familia. Me arriesgo a su ira para ofrecer consuelo y cerrar el duelo. Humanidad extrema.;risk_propensity 3 | emotional_stability 3 | self_efficacy 1 | achievement -1 | locus_control -2;;
PSICOLOGIA_SANITARIA;25;Terapia de Grupo;Para ganar más dinero, quieres meter a tus pacientes individuales en grupos. Es más rentable (10 personas x 20€ = 200€/h vs 60€/h). ¿Fuerzas el cambio?;Monto grupos. Es bueno para ellos (apoyo social) y genial para mi bolsillo. Vendo las bondades del grupo con convicción.;achievement 4 | self_efficacy 1 | emotional_stability -1;Sigo individual. Cada caso es único y el grupo diluye la atención. No quiero convertir mi clínica en una fábrica. Calidad.;autonomy 2 | innovativeness -1 | emotional_stability 2;Ofrezco el grupo como complemento opcional barato. Diversifico productos sin forzar.;innovativeness 3 | emotional_stability 3 | self_efficacy 1 | achievement -1;Mezclo pacientes que no deberían estar juntos solo para llenar el grupo. Irresponsabilidad clínica por llenar aforo.;locus_control 2 | autonomy -2;;
PSICOLOGIA_SANITARIA;26;El Paciente Famoso;Un famoso (político/actor) viene a tu consulta. Te pide discreción absoluta. Si se supiera que le tratas, tu caché subiría como la espuma.;Guardo el secreto hasta la tumba. La confidencialidad es la base de todo. Ni siquiera se lo cuento a mi pareja. Profesionalidad de hierro.;emotional_stability 3 | risk_propensity -1;"Le cuento a mi entorno cercano ""adivina quién ha venido"". El chisme me puede. Riesgo de filtración enorme.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Le pido (sutilmente) si me puede recomendar o hacerse una foto conmigo. Intento monetizar su fama rompiendo el encuadre.;emotional_stability -2;Le trato con miedo y reverencia, perdiendo mi autoridad terapéutica. Soy un fan, no su psicólogo.;ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;27;Formación Continua;Salen técnicas nuevas cada año. Un máster cuesta 4.000€. ¿Lo haces o tiras con lo que sabes de la carrera?;Hago el máster. Hay que reciclarse siempre. La ciencia avanza y yo debo ofrecer lo mejor. Inversión constante.;innovativeness 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;"No lo hago. ""Ya sé suficiente"". La experiencia vale más que los títulos. Ahorro dinero y sigo con mi librillo.";ambiguity_tolerance 1;Leo libros y papers por mi cuenta. Soy autodidacta. No pago títulos, consumo conocimiento puro.;achievement 3 | autonomy 2 | emotional_stability -1;"Hago cursos de fin de semana baratos para tener el diploma colgado en la pared. ""Titulitis"" cosmética.";ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;28;Vacaciones del Terapeuta;"Te vas 1 mes de vacaciones. ¿Dejas a tus pacientes graves ""solos"" o les das un contacto de emergencia?";Les dejo un contacto de un colega de confianza para urgencias. Soy responsable pero tengo derecho a desconectar. Delegación.;locus_control 3 | emotional_stability 3 | self_efficacy 1 | achievement -1;"No les doy nada. ""Nos vemos en septiembre"". Fomento su autonomía (o les abandono, según se mire). Riesgo.";autonomy 3 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -2;Me llevo el móvil y les atiendo desde la playa si hay crisis. No desconecto nunca. Esclavitud vocacional.;ambiguity_tolerance 1;Les dejo grabaciones o tareas para el verano. Terapia en conserva. Creatividad para cubrir el hueco.;innovativeness 3 | self_efficacy 1 | achievement -1;;
PSICOLOGIA_SANITARIA;29;El Regalo Caro;Un paciente muy agradecido te regala un reloj de 500€ al terminar la terapia. ¿Lo aceptas?;"No lo acepto. ""El mejor regalo es tu alta"". Aceptar regalos caros enturbia la relación. Mantengo la asimetría profesional.";autonomy 3 | emotional_stability 2 | innovativeness -1;Lo acepto. Es una muestra de gratitud legítima. ¿Por qué ofenderle rechazándolo? Me lo merezco.;innovativeness 2 | self_efficacy 1 | achievement -1;Lo acepto pero lo dono o lo pongo en la sala de espera (si es decorativo). Lo socializo para no quedármelo yo.;innovativeness 2 | self_efficacy 1 | emotional_stability 1 | achievement -1;Le digo que lo devuelva y gastamos ese dinero en una sesión extra de cierre. Reconduzco el gesto a lo clínico.;innovativeness 2 | self_efficacy 1 | achievement -1;;
PSICOLOGIA_SANITARIA;30;Retiro de Silencio;Estás saturado de palabras. Te planteas cerrar la consulta una semana para irte a un retiro de silencio. Pierdes dinero.;Me voy. La mente del terapeuta es su herramienta. Si no la afilo, corto mal. Inversión en calidad futura.;emotional_stability 3 | innovativeness 2 | self_efficacy 1 | risk_propensity -1 | achievement -1;No me voy. No puedo permitirme perder una semana de facturación. Aguanto y me tomo un valium. Visión cortoplacista.;achievement 3 | ambiguity_tolerance 1 | emotional_stability -1;"Hago ""micro-retiros"" de fin de semana. Intento equilibrar sin cerrar el negocio. Solución intermedia.";emotional_stability 3 | achievement 3 | risk_propensity -1;"Me llevo a un grupo de pacientes al retiro y lo cobro como ""Taller intensivo"". Convierto mi necesidad en producto.";innovativeness 3 | self_efficacy 1 | achievement -1 | emotional_stability -1;;
PSICOLOGIA_SANITARIA;31;Crítica en Google;"Un paciente enfadado pone: ""Es un pesetero y no me ayudó nada"". Tienes 5 estrellas y esa de 1 estrella te duele.";"Respondo con educación y protección de datos, sin entrar al trapo. ""Siento que tengas esa percepción"". Elegancia pública.";emotional_stability 3 | ambiguity_tolerance 2 | risk_propensity -1;Intento borrarla o denunciarla a Google obsesivamente. No tolero la mancha en mi expediente. Perfeccionismo herido.;ambiguity_tolerance 1;Le llamo para abroncarle o pedirle explicaciones. Pierdo los papeles en privado. Reactividad.;ambiguity_tolerance 1;Pido a 10 amigos que pongan reseñas positivas falsas para bajar esa. Manipulación del sistema.;ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;32;El Paciente Político;Viene a consulta un político de un partido que odias. Sus valores chocan con los tuyos. ¿Le tratas?;Le trato. Mi consulta es un espacio neutral. Mi profesionalidad está por encima de mi ideología. Reto personal.;innovativeness 2 | self_efficacy 1 | achievement -1;Le derivo. No voy a ser objetivo y le voy a juzgar. Soy honesto con mis limitaciones. Objeción de conciencia.;emotional_stability 3 | locus_control 3 | risk_propensity -1;"Le trato para intentar ""cambiarle"" sutilmente. Uso la terapia como herramienta política encubierta. Ética dudosa.";risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;"Le cobro el doble ""tasa ideológica"". Si quiere mis servicios, que pague mi disgusto.";ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;33;Vender la Base de Datos;"Te jubilas. Tienes miles de fichas de pacientes. Una clínica joven te ofrece comprarte la ""cartera de clientes"". ¿Vendes los expedientes?";No vendo. Los pacientes no son mercancía. Destruyo los expedientes o los custodio legalmente. Cierro con ética.;emotional_stability 3 | risk_propensity -1;"Vendo. Es mi jubilación. ""Traspaso de negocio"". Les pido a los pacientes que firmen el consentimiento, pero cobro.";achievement 4 | emotional_stability -1;Regalo los expedientes a un colega de mucha confianza para que les cuide. Continuidad asistencial sin lucro.;ambiguity_tolerance 2 | achievement -1;Vendo los datos anonimizados para investigación. Intento sacar dinero sin vender personas. Zona gris.;achievement 3 | risk_propensity 1 | emotional_stability -1;;
PSICOLOGIA_SANITARIA;34;Familia en Terapia;"Tratas a un niño. Los padres se están divorciando y te intentan manipular para que te pongas de su lado. ""Dile al juez que la madre está loca"".";Mantengo la neutralidad absoluta. El paciente es el niño. Me niego a hablar con los abogados. Protejo al menor.;emotional_stability 3 | achievement 4 | autonomy 2 | risk_propensity 2 | self_efficacy 1 | innovativeness -1 | locus_control -2;Me pongo del lado del padre/madre que me cae mejor o me paga. Pierdo la objetividad. Alianza tóxica.;risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;"Abandono el caso. ""Esto es un avispero"". Les derivo a servicios sociales. Me quito de en medio.";ambiguity_tolerance 1;Hago mediación familiar cobrando extra. Intento arreglar el divorcio yo. Me meto en camisa de once varas.;risk_propensity 3 | self_efficacy 1 | achievement 2 | emotional_stability -1 | locus_control -2;;
PSICOLOGIA_SANITARIA;35;La Consulta en Casa;Atiendes en una habitación de tu casa para ahorrar. Un paciente se cruza con tus hijos en el pasillo o huele tu comida. Pierdes privacidad.;Alquilo despacho fuera ya. Necesito separar mi vida íntima de la locura de mis pacientes. Salud mental espacial.;autonomy 3 | risk_propensity 3 | self_efficacy 1 | innovativeness -1 | locus_control -2;Sigo en casa. Pongo normas estrictas (no salir al pasillo). Ahorrar es la prioridad. Sacrificio familiar.;achievement 4 | emotional_stability -1;Hago una entrada independiente con obras. Invierto en mi casa para profesionalizarla. Solución arquitectónica.;autonomy 3 | risk_propensity 2 | self_efficacy 1 | emotional_stability 1 | innovativeness -1 | locus_control -2;Me voy a un coworking por horas solo para las visitas. Solución nómada y barata.;autonomy 3 | innovativeness -1 | emotional_stability 2;;
PSICOLOGIA_SANITARIA;36;El Paciente que se Enamora de Ti;Notas que un paciente te mira con ojos de amor. Te halaga el ego.;"Abordo el tema en sesión (""¿Qué sientes hacia mí?""). Uso la transferencia para trabajar sus carencias. Técnica pura.";risk_propensity 3 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Me hago el tonto. Ignoro las señales para no tener esa conversación incómoda. Evitación.;ambiguity_tolerance 1;Le sigo el juego sutilmente para que no deje de venir. Fidelización por seducción. Manipulación emocional.;risk_propensity 2 | self_efficacy 1 | locus_control -2 | emotional_stability -2;Derivo. Me da miedo o me gusta demasiado. No puedo gestionarlo.;emotional_stability 3 | risk_propensity -1 | autonomy 1;;
PSICOLOGIA_SANITARIA;37;Diagnóstico de Moda;Todos los adolescentes vienen diciendo que son TDAH o Autistas porque lo han visto en TikTok. Quieren que se lo confirmes.;Les evalúo rigurosamente. Si no lo son, se lo digo, aunque se enfaden. Desmonto el autodiagnóstico con ciencia.;ambiguity_tolerance 1;Les digo que sí a todo. Si quieren la etiqueta, se la doy. Cliente feliz, caja llena. Medicina a la carta.;achievement 3 | emotional_stability -2;"Trabajo el síntoma sin poner etiquetas. ""Da igual cómo se llame, vamos a ver qué te pasa"". Enfoque funcional.";achievement 4 | emotional_stability -1;Hago vídeos en TikTok explicando qué es el TDAH de verdad. Lucho contra la desinformación en su terreno.;ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;38;Medicamento vs Terapia;Un paciente quiere pastillas para no sufrir. Tú crees que necesita hablar y sentir el dolor para curarse.;Le explico que la pastilla tapa, no cura. Defiendo la terapia. Si quiere drogas, que vaya al psiquiatra. Pedagogía.;emotional_stability 2 | risk_propensity -1 | autonomy 1;Le derivo al psiquiatra amigo para que le medique y yo le hago la terapia. Trabajo en equipo. Abordaje dual.;self_efficacy 2 | achievement 4 | emotional_stability 2 | ambiguity_tolerance -1;Le digo lo que quiere oír pero no le ayudo a conseguir la receta. Le retengo en terapia mareando la perdiz.;ambiguity_tolerance 1;"Me rindo. ""Si no quieres trabajar, no puedo ayudarte"". Le invito a irse. Selección de paciente.";autonomy 3 | emotional_stability 3 | innovativeness -1 | self_efficacy -2;;
PSICOLOGIA_SANITARIA;39;Crisis Económica;Llega una crisis. La gente se quita primero del psicólogo. Tu agenda se vacía un 40%.;"Creo grupos de terapia más baratos. ""Democratizo"" el servicio para adaptarme al bolsillo de la crisis. Innovación en producto.";ambiguity_tolerance 2 | achievement -1;"Mantengo precios y calidad. ""El lujo resiste las crisis"". Me enfoco en el cliente de alto poder adquisitivo. Nicho rico.";innovativeness 3 | risk_propensity 2 | self_efficacy 1 | achievement -1 | locus_control -2;Busco trabajo de otra cosa para complementar. Diversificación de ingresos. Humildad.;innovativeness 3 | locus_control 2 | self_efficacy 1 | achievement -1;Me quejo y bajo los brazos. Espero que pase la tormenta consumiendo ahorros. Pasividad.;ambiguity_tolerance 1 | achievement -1;;
PSICOLOGIA_SANITARIA;40;El Legado del Terapeuta;Te jubilas. Miras atrás a los miles de horas escuchando dolor. ¿Qué sientes?;Paz. He aliviado sufrimiento. He sido un testigo útil. Mi vida ha tenido sentido. Plenitud vocacional.;ambiguity_tolerance 1;Cansancio. He cargado con demasiada basura ajena. Estoy agotado y vacío. El precio ha sido alto.;locus_control 2 | emotional_stability -1;Orgullo. He construido una clínica y un nombre. He tenido éxito profesional. Logro.;achievement 4 | emotional_stability -1;Duda. ¿De verdad he curado a alguien o solo me han pagado por escuchar? Incertidumbre final.;autonomy 2 | innovativeness -1;;
PSICOLOGÍA_NO_SANITARIA;1;El Despido Disfrazado;"Trabajas en RRHH. El CEO te pide que diseñes un ""Plan de Mejora de Rendimiento"" para una empleada que acaba de ser madre y ha pedido reducción de jornada. El objetivo real no es que mejore, sino construir un caso legal para despedirla barato en 3 meses. Sabes que es acoso inmobiliario.";Diseño el plan trampa. Mi trabajo es proteger los intereses de la empresa y ejecutar las órdenes de dirección. Si no lo hago yo, lo hará otro.;achievement 4 | emotional_stability -3;Me niego rotundamente. Es ilegal y amoral. Le digo al CEO que si quiere despedirla, pague la improcedencia, pero yo no participo en el acoso.;emotional_stability 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -2;Diseño un plan de mejora REAL y objetivo, dándole una oportunidad genuina a la empleada, aunque el CEO se enfade si ella lo supera.;emotional_stability 3 | innovativeness 2 | self_efficacy 1 | ambiguity_tolerance 1 | risk_propensity -1 | achievement -1;Aviso confidencialmente a la empleada de lo que se le viene encima para que se busque un abogado. Saboteo el plan desde dentro.;autonomy 3 | emotional_stability 3 | risk_propensity 3 | self_efficacy 1 | innovativeness -1 | locus_control -2;;
PSICOLOGÍA_NO_SANITARIA;2;El Atleta Lesionado;"Eres psicólogo deportivo de un club de fútbol. La estrella del equipo tiene miedo a recaer de una lesión (kinesiofobia), pero físicamente está apto. Es la final de liga. El entrenador te exige que ""le quites el miedo"" para que juegue el domingo sí o sí.";Le hago una intervención de choque (activación alta) para que juegue, aunque se rompa. Mi sueldo depende de que el equipo gane. El deporte de élite no es salud.;achievement 3 | emotional_stability -2;Recomiendo que no juegue. El miedo es un mecanismo de defensa. Si juega con miedo, se lesionará. Priorizo a la persona sobre el trofeo.;self_efficacy 2 | emotional_stability 2 | ambiguity_tolerance -1;"Le enseño técnicas de disociación para que ""no sienta"" el miedo durante 90 minutos. Un parche psicológico peligroso pero eficaz.";achievement 3 | risk_propensity 2 | self_efficacy 1 | emotional_stability -1 | locus_control -2;Negocio con el entrenador que juegue solo 20 minutos. Intento mediar entre la salud mental y la presión competitiva.;self_efficacy 2 | autonomy 2 | ambiguity_tolerance -1;;
PSICOLOGÍA_NO_SANITARIA;3;El Acosador Escolar;"Eres psicólogo educativo. Un alumno popular (hijo de un donante importante del colegio) está haciendo bullying a otro. La dirección del colegio te pide que ""medies"" y suavices el tema para no expulsar al agresor y perder la donación.";"Suavizo el informe. Lo trato como ""conflicto entre iguales"" en vez de acoso. Protejo la economía del colegio y mi puesto.";emotional_stability -2;Hago un informe de acoso severo y recomiendo expulsión inmediata. La seguridad de la víctima está por encima del dinero del donante.;emotional_stability 3 | risk_propensity 3 | self_efficacy 1 | achievement -1 | locus_control -2;Trabajo con el agresor en secreto para que pare, amenazándole con denunciarle yo mismo si sigue. Intervención en la sombra.;risk_propensity 3 | innovativeness 2 | self_efficacy 1 | emotional_stability -1 | achievement -1 | locus_control -2;Me doy de baja por estrés o derivo el caso a inspección educativa anónimamente. Me lavo las manos del conflicto político.;emotional_stability 3 | risk_propensity -1 | autonomy 1;;
